time,200 
0,401.5 
10,2582.2 
20,3999.6 
30,4000.6 
40,3998.8 
50,3999.9 
60,4000.1 
70,3999.2 
80,3999.2 
90,3999.7 
100,3998.9 
110,3999.6 
120,3999.2 
130,4000.3 
140,3999.2 
150,3999.2 
160,3999.4 
170,3999.2 
180,3999.2 
190,4000.5 
200,3999.2 
210,3999.2 
220,3999.2 
230,3807 
240,3998.6 
250,3660.2 
260,1541.1 
270,0 
280,0 
290,0 
300,0 
309,0 
